call_id,caller_number,callee_number,datetime,duration_sec,call_type,tower_city
CL01618,+917981372436,+919641863774,2023-05-16 23:38:22,1540,Signal,Pune
CL01619,+917491404673,+917981372436,2022-04-03 16:23:30,527,Voice,Jaipur
CL01620,+917540838949,+919746601166,2023-01-25 13:25:54,209,Signal,Kolkata
CL01621,+918196441373,+917749459431,2023-03-21 20:19:14,1441,Voice,Bhopal
CL01622,+918464137110,+918243165953,2022-01-17 08:46:41,667,Voice,Bangalore
CL01623,+918600506062,+919565778475,2023-08-02 00:08:33,323,WhatsApp,Surat
CL01624,+918243165953,+918000721711,2022-03-04 19:51:13,1779,Signal,Kolkata
CL01625,+919843005049,+917637088959,2023-03-06 05:11:59,1067,WhatsApp,Surat
CL01626,+918948692883,+919823273703,2024-06-19 03:50:10,66,Telegram,Hyderabad
CL01627,+919389142017,+917225953184,2023-10-03 11:58:53,548,Signal,Delhi
CL01628,+917294678352,+917112759345,2022-01-30 15:02:47,1790,WhatsApp,Pune
CL01629,+919559721644,+917378514962,2023-01-22 19:46:33,352,WhatsApp,Mumbai
CL01630,+918432410914,+918507634128,2022-08-17 02:26:04,235,Telegram,Jaipur
CL01631,+919843005049,+919961852565,2023-03-27 04:54:38,1662,Voice,Chennai
CL01632,+917033199694,+918243165953,2022-09-21 04:20:42,1110,Signal,Ahmedabad
CL01633,+917488120041,+918849649210,2023-05-20 23:53:54,1174,WhatsApp,Bangalore
CL01634,+918342278523,+919472866768,2022-05-13 04:14:42,173,Voice,Surat
CL01635,+917225953184,+919578741716,2024-06-27 19:06:15,468,Signal,Bangalore
CL01636,+917464794418,+917112759345,2023-12-29 14:42:37,1069,Signal,Nagpur
CL01637,+917133790981,+919391179068,2023-03-09 11:42:09,1191,Voice,Surat
CL01638,+918615742667,+917012178595,2024-03-24 06:11:00,297,Voice,Indore
CL01639,+917288335378,+918181184718,2023-02-11 10:00:36,989,Telegram,Indore
CL01640,+918327079104,+917491404673,2023-10-06 18:25:28,444,Telegram,Ahmedabad
CL01641,+918415818695,+918875662813,2023-03-27 03:47:17,1347,Signal,Kolkata
CL01642,+918847692041,+919518848328,2022-12-16 15:49:35,939,Voice,Bhopal
CL01643,+917774881143,+918843761970,2022-09-27 02:50:23,878,Voice,Lucknow
CL01644,+918967277638,+917488120041,2022-08-21 14:53:07,251,Signal,Bangalore
CL01645,+918327079104,+919389142017,2023-04-09 13:35:05,1780,WhatsApp,Pune
CL01646,+917334417350,+919795665767,2022-05-26 21:14:49,39,WhatsApp,Surat
CL01647,+917026224160,+917494665880,2023-09-08 04:36:55,1091,Voice,Nagpur
CL01648,+919654827789,+919432330583,2023-07-07 07:44:33,346,Signal,Bangalore
CL01649,+919045460840,+919514122177,2023-10-13 20:54:39,468,WhatsApp,Lucknow
CL01650,+918173242669,+917923517027,2022-10-13 01:25:18,803,Telegram,Jaipur
CL01651,+918097447932,+919635277155,2022-05-20 23:19:00,158,Signal,Surat
CL01652,+918196441373,+917981372436,2024-01-22 19:38:04,126,Telegram,Bangalore
CL01653,+918830831254,+918632978535,2024-04-22 05:48:51,501,Telegram,Nagpur
CL01654,+917637088959,+919607371597,2023-02-05 18:12:15,1713,Signal,Mumbai
CL01655,+918607610633,+918816499958,2022-05-24 12:07:46,1519,WhatsApp,Hyderabad
CL01656,+919263164755,+918830831254,2023-11-20 08:48:20,27,Voice,Lucknow
CL01657,+918196441373,+917494665880,2022-04-16 20:38:30,480,Telegram,Chennai
CL01658,+919829967158,+917378514962,2024-01-31 19:29:09,149,Signal,Chennai
CL01659,+917633740357,+917923988689,2024-05-08 08:07:40,960,Telegram,Ahmedabad
CL01660,+919355172948,+917988317990,2024-02-16 09:14:33,216,Voice,Surat
CL01661,+919432330583,+917366637148,2024-06-09 21:31:53,1441,Telegram,Pune
CL01662,+919320207740,+918925327382,2024-06-04 08:53:46,1505,Signal,Chennai
CL01663,+917334417350,+917112759345,2023-03-06 21:53:16,735,Voice,Delhi
CL01664,+919045460840,+917988317990,2022-09-06 18:31:14,1215,Telegram,Bhopal
CL01665,+919877685081,+918925327382,2024-03-10 22:31:35,1247,Telegram,Ahmedabad
CL01666,+918843761970,+917923988689,2022-02-13 19:06:37,1721,Voice,Ahmedabad
CL01667,+917488120041,+919641863774,2024-02-22 07:23:37,1382,Telegram,Indore
CL01668,+918338472296,+917633740357,2022-12-22 20:50:28,1750,Telegram,Ahmedabad
CL01669,+919749387529,+918000721711,2023-02-13 20:47:49,889,Voice,Hyderabad
CL01670,+918948692883,+917294678352,2023-10-08 10:06:18,849,Voice,Surat
CL01671,+919574081104,+917558841618,2023-01-03 21:22:22,514,Signal,Jaipur
CL01672,+917012178595,+919391179068,2023-04-15 22:40:16,1579,WhatsApp,Hyderabad
CL01673,+917454678712,+919635277155,2024-01-29 12:48:22,1604,WhatsApp,Indore
CL01674,+918705407682,+917544423789,2022-12-08 11:39:34,1520,WhatsApp,Kolkata
CL01675,+919389142017,+919045460840,2024-01-10 02:40:25,645,Telegram,Bhopal
CL01676,+918847692041,+917923988689,2022-07-27 08:54:45,999,Signal,Kolkata
CL01677,+919090071756,+919432330583,2024-02-12 05:10:20,37,Voice,Hyderabad
CL01678,+918196441373,+918873548915,2023-12-19 20:35:18,1554,WhatsApp,Pune
CL01679,+918021908455,+919367966782,2022-04-06 02:45:38,1800,Telegram,Indore
CL01680,+918415818695,+919946766309,2024-01-04 10:34:22,817,WhatsApp,Pune
CL01681,+918925327382,+919179320310,2023-09-21 18:05:20,465,Telegram,Indore
CL01682,+917633740357,+917414741061,2023-07-16 04:42:17,58,Telegram,Hyderabad
CL01683,+918342278523,+917414741061,2024-06-15 07:28:41,1667,WhatsApp,Bangalore
CL01684,+918432410914,+919179320310,2022-09-07 00:54:39,994,Telegram,Pune
CL01685,+919529182928,+919795665767,2023-02-27 05:54:33,1194,Telegram,Bhopal
CL01686,+918464137110,+919412411754,2023-12-25 11:51:51,544,Telegram,Kolkata
CL01687,+919823273703,+917288335378,2022-11-24 17:22:04,1424,WhatsApp,Kolkata
CL01688,+918600506062,+919961852565,2023-08-16 04:06:58,1611,Telegram,Lucknow
CL01689,+918843023757,+918925327382,2024-04-06 19:14:46,718,WhatsApp,Jaipur
CL01690,+919877685081,+917621430136,2023-04-17 19:28:31,1215,Telegram,Mumbai
CL01691,+919355172948,+917881351238,2023-07-28 14:35:41,122,Signal,Jaipur
CL01692,+919946766309,+917749459431,2023-11-30 11:04:46,570,Signal,Surat
CL01693,+919380304322,+919869245055,2023-03-18 22:48:08,816,WhatsApp,Bhopal
CL01694,+917947119487,+918196441373,2023-07-06 22:43:19,681,WhatsApp,Ahmedabad
CL01695,+917334417350,+919653594796,2022-05-28 17:43:37,649,Voice,Ahmedabad
CL01696,+917621430136,+917779130936,2023-08-25 03:49:04,1262,Voice,Lucknow
CL01697,+917350389989,+918181184718,2024-01-21 06:15:38,1589,WhatsApp,Indore
CL01698,+918948692883,+919380304322,2023-10-27 15:46:07,684,Voice,Mumbai
CL01699,+917225953184,+918464137110,2024-04-04 13:24:44,976,WhatsApp,Indore
CL01700,+917774881143,+918948692883,2022-04-09 09:22:11,1453,Telegram,Chennai
CL01701,+918705407682,+919259520140,2022-07-08 08:25:12,469,Signal,Bhopal
CL01702,+919529104043,+919978436070,2023-04-08 03:33:16,46,Voice,Lucknow
CL01703,+918076551580,+917131671246,2022-04-08 05:00:33,30,Voice,Kolkata
CL01704,+918615742667,+919389142017,2022-01-29 18:36:23,1764,Voice,Bangalore
CL01705,+917491404673,+918705407682,2022-07-06 17:13:22,203,WhatsApp,Ahmedabad
CL01706,+917131671246,+919565778475,2023-03-28 22:54:56,1586,WhatsApp,Lucknow
CL01707,+918905085701,+919263164755,2022-02-01 19:02:59,1105,Voice,Nagpur
CL01708,+918196441373,+918510308881,2022-04-21 11:43:11,1213,WhatsApp,Mumbai
CL01709,+918705407682,+919795665767,2023-09-10 04:39:58,695,Telegram,Bhopal
CL01710,+917454678712,+918464137110,2024-03-13 14:07:42,1140,Voice,Kolkata
CL01711,+918600506062,+919823273703,2022-05-25 07:52:31,390,Telegram,Delhi
CL01712,+917779130936,+918076551580,2023-05-07 21:45:48,1723,Voice,Indore
CL01713,+919749387529,+919259520140,2023-11-11 20:20:58,1084,Telegram,Nagpur
CL01714,+918875662813,+917923517027,2022-10-17 10:08:28,1568,WhatsApp,Chennai
CL01715,+919200510647,+917225953184,2023-03-22 12:05:31,53,Telegram,Mumbai
CL01716,+919635277155,+918632978535,2023-09-17 12:19:31,1615,Signal,Nagpur
CL01717,+919320207740,+918394868732,2024-05-01 01:12:05,633,WhatsApp,Bhopal
CL01718,+918843023757,+917012178595,2023-07-02 00:03:19,793,WhatsApp,Kolkata
CL01719,+919961852565,+917621430136,2024-04-23 21:55:27,1517,WhatsApp,Lucknow
CL01720,+917609346980,+919559721644,2022-08-08 03:29:11,458,Signal,Mumbai
CL01721,+918847136322,+917309561891,2022-07-31 18:40:39,36,Voice,Pune
CL01722,+918847136322,+919163970710,2022-10-25 00:57:15,1355,Signal,Bangalore
CL01723,+918464137110,+917655579180,2023-01-16 12:02:09,295,WhatsApp,Ahmedabad
CL01724,+919412411754,+918173242669,2023-11-28 18:45:55,1287,Signal,Hyderabad
CL01725,+918518692176,+919653594796,2023-12-08 00:26:52,852,Telegram,Chennai
CL01726,+917491404673,+917988317990,2022-09-17 19:00:40,1423,Telegram,Delhi
CL01727,+917195066088,+918967277638,2023-11-10 22:14:04,1310,Voice,Mumbai
CL01728,+917637088959,+919869245055,2022-03-10 05:34:20,347,Signal,Bhopal
CL01729,+919437795758,+919578741716,2023-07-04 09:18:54,1172,Signal,Mumbai
CL01730,+919641863774,+919437795758,2024-04-22 06:05:35,1738,Telegram,Hyderabad
CL01731,+918967277638,+918843761970,2022-02-06 15:30:06,233,WhatsApp,Delhi
CL01732,+918464137110,+918847692041,2022-03-27 22:51:04,500,Telegram,Ahmedabad
CL01733,+917609346980,+919090071756,2024-01-27 04:28:38,1580,Voice,Bhopal
CL01734,+917181686832,+917491404673,2024-02-26 06:46:20,94,Voice,Bangalore
CL01735,+917774881143,+917558841618,2022-06-29 11:29:12,1324,Voice,Pune
CL01736,+917923988689,+917346992476,2022-10-26 16:04:14,381,WhatsApp,Kolkata
CL01737,+919090071756,+917294678352,2024-06-11 14:04:53,508,Signal,Lucknow
CL01738,+918181184718,+918830831254,2023-07-15 10:03:07,1407,Voice,Pune
CL01739,+918843761970,+919654827789,2022-01-18 19:46:10,1487,Signal,Kolkata
CL01740,+918000721711,+918830831254,2022-04-17 21:14:00,785,Voice,Ahmedabad
CL01741,+919320207740,+918464137110,2024-02-27 18:07:54,464,Voice,Ahmedabad
CL01742,+918875662813,+918538638860,2022-01-21 20:52:58,980,Telegram,Chennai
CL01743,+918464137110,+917947119487,2024-02-06 07:43:31,1259,Signal,Kolkata
CL01744,+919574081104,+918849649210,2022-06-06 14:34:56,742,WhatsApp,Bangalore
CL01745,+918341957809,+918635971911,2023-02-02 08:56:10,758,Voice,Pune
CL01746,+919820660931,+918830831254,2022-02-13 14:26:45,1113,WhatsApp,Pune
CL01747,+918967277638,+917026224160,2022-08-02 12:26:56,860,Telegram,Surat
CL01748,+917947119487,+919263164755,2023-02-02 14:23:21,672,Telegram,Bangalore
CL01749,+918394868732,+918847136322,2022-09-09 06:45:12,1169,WhatsApp,Indore
CL01750,+919823273703,+917907243029,2023-07-16 13:23:41,633,WhatsApp,Pune
CL01751,+918830831254,+918243165953,2022-04-22 17:41:28,620,Telegram,Delhi
CL01752,+917923517027,+917408390575,2022-12-12 17:56:10,1355,Telegram,Lucknow
CL01753,+918846465000,+918948692883,2023-03-30 00:44:13,795,WhatsApp,Chennai
CL01754,+917346992476,+919560761628,2023-08-12 06:09:26,653,Telegram,Hyderabad
CL01755,+917133790981,+917988317990,2022-11-20 19:59:48,1259,Voice,Bhopal
CL01756,+917488120041,+917749459431,2022-03-29 00:00:58,1770,Voice,Kolkata
CL01757,+919259520140,+918843023757,2023-01-01 06:47:09,441,Signal,Indore
CL01758,+917749459431,+919432330583,2023-10-01 10:37:57,1701,Telegram,Jaipur
CL01759,+919978436070,+918635971911,2022-10-24 09:06:51,1155,WhatsApp,Bangalore
CL01760,+918181184718,+919843005049,2022-05-02 17:58:39,844,WhatsApp,Lucknow
CL01761,+919529182928,+918243165953,2023-12-18 08:44:54,515,Voice,Bhopal
CL01762,+919946766309,+919263164755,2022-04-10 01:08:56,785,Telegram,Pune
CL01763,+918849649210,+919355172948,2024-02-25 00:37:44,1680,Signal,Jaipur
CL01764,+918948692883,+917195066088,2022-01-21 15:42:36,709,Signal,Mumbai
CL01765,+917609346980,+917110724913,2022-07-01 04:39:19,1392,Telegram,Bangalore
CL01766,+919549776132,+919367966782,2023-10-12 10:18:45,1628,Voice,Kolkata
CL01767,+917309561891,+917540838949,2023-09-29 18:26:10,752,Signal,Hyderabad
CL01768,+919472866768,+917220959215,2023-06-17 00:31:20,346,Voice,Bhopal
CL01769,+917366637148,+919389142017,2022-09-27 14:27:21,87,Signal,Surat
CL01770,+917877990647,+919529104043,2022-12-07 17:02:08,1790,Voice,Surat
CL01771,+917540838949,+917464794418,2023-01-25 06:57:30,783,Telegram,Delhi
CL01772,+918518692176,+917394096254,2022-12-10 11:51:32,1753,Telegram,Pune
CL01773,+917774881143,+917133790981,2022-12-21 23:16:35,400,Telegram,Chennai
CL01774,+919877685081,+917748381742,2023-04-06 21:05:51,1369,Signal,Indore
CL01775,+917334417350,+919163970710,2022-01-24 04:51:48,224,WhatsApp,Mumbai
CL01776,+919565778475,+917131671246,2022-03-08 04:36:51,490,Voice,Indore
CL01777,+918021908455,+917091729577,2024-01-11 00:47:51,703,Voice,Bangalore
CL01778,+917877990647,+917112759345,2024-03-15 21:06:39,254,Voice,Surat
CL01779,+918724932977,+917923517027,2024-02-03 02:11:05,1475,Voice,Delhi
CL01780,+918846465000,+919036965074,2022-08-04 01:45:05,797,Signal,Bhopal
CL01781,+918394868732,+919795665767,2023-05-03 06:45:31,1244,WhatsApp,Jaipur
CL01782,+918341957809,+918076551580,2023-03-30 05:32:00,167,WhatsApp,Hyderabad
CL01783,+918415818695,+918830831254,2024-06-18 17:36:12,1438,Voice,Surat
CL01784,+918021908455,+917491404673,2022-07-11 10:48:14,337,Telegram,Bhopal
CL01785,+919179320310,+917350389989,2023-06-03 20:18:13,878,Signal,Indore
CL01786,+918327079104,+917366637148,2023-06-28 00:41:56,1404,Signal,Chennai
CL01787,+918181184718,+917749459431,2022-03-05 02:31:22,1506,Voice,Ahmedabad
CL01788,+918846465000,+919529104043,2023-11-22 22:28:00,1529,Voice,Kolkata
CL01789,+919432330583,+917749459431,2023-08-06 08:46:53,658,Telegram,Kolkata
CL01790,+918849649210,+917609346980,2023-05-27 09:48:31,646,WhatsApp,Hyderabad
CL01791,+919355172948,+917633740357,2023-12-09 11:26:29,950,Signal,Nagpur
CL01792,+917225953184,+917907243029,2024-06-08 14:28:09,295,Telegram,Pune
CL01793,+917294678352,+918724932977,2024-03-18 10:24:55,1299,WhatsApp,Pune
CL01794,+919823273703,+918432410914,2023-03-21 21:57:11,314,WhatsApp,Hyderabad
CL01795,+917488120041,+917540838949,2023-02-05 15:09:17,695,WhatsApp,Delhi
CL01796,+918705407682,+918338472296,2022-06-12 09:53:54,1130,Signal,Hyderabad
CL01797,+917491404673,+917988317990,2023-09-14 23:31:27,896,WhatsApp,Jaipur
CL01798,+918076551580,+917026224160,2022-04-19 02:20:45,981,Signal,Bangalore
CL01799,+917288335378,+918843761970,2023-05-22 06:26:31,31,Signal,Bhopal
CL01800,+917637088959,+919978436070,2023-10-08 09:43:39,883,Voice,Ahmedabad
CL01801,+917133790981,+918394868732,2022-10-16 10:46:23,1657,WhatsApp,Kolkata
CL01802,+917033199694,+917749459431,2022-01-19 14:23:26,509,WhatsApp,Kolkata
CL01803,+919036965074,+918843023757,2023-10-12 15:50:17,1141,Signal,Ahmedabad
CL01804,+917112759345,+919795665767,2022-05-11 10:50:40,1177,WhatsApp,Surat
CL01805,+917288335378,+918600506062,2023-05-16 18:30:56,44,Signal,Lucknow
CL01806,+917488120041,+918615742667,2024-02-08 04:39:20,171,Telegram,Jaipur
CL01807,+919877685081,+917110724913,2023-04-06 12:49:12,1625,Signal,Surat
CL01808,+918830831254,+919823273703,2024-05-18 01:30:15,462,Voice,Kolkata
CL01809,+917779130936,+918632978535,2023-07-30 04:50:17,660,Telegram,Kolkata
CL01810,+919961852565,+917923517027,2024-04-23 20:12:59,1228,Voice,Chennai
CL01811,+918076551580,+919795665767,2023-06-21 16:18:15,1624,Telegram,Pune
CL01812,+917091729577,+919820660931,2022-09-25 06:09:18,56,Voice,Bhopal
CL01813,+919607371597,+919529104043,2023-01-13 14:49:58,307,Telegram,Bhopal
CL01814,+917923988689,+917637088959,2023-09-01 14:48:20,225,Signal,Jaipur
CL01815,+918816499958,+919367966782,2023-12-25 19:29:18,338,WhatsApp,Kolkata
CL01816,+917540838949,+919829967158,2022-02-23 10:35:30,760,WhatsApp,Kolkata
CL01817,+917394096254,+917454678712,2022-01-27 20:27:41,668,Telegram,Bangalore
CL01818,+919391179068,+917889734128,2023-10-22 09:20:36,1554,Voice,Lucknow
CL01819,+919320207740,+917133790981,2023-05-24 02:59:04,291,WhatsApp,Mumbai
CL01820,+919749387529,+918181184718,2024-01-01 07:05:48,742,Signal,Kolkata
CL01821,+919529104043,+917350389989,2022-12-18 02:31:25,1121,Voice,Lucknow
CL01822,+919843005049,+919437795758,2023-12-13 04:35:52,188,WhatsApp,Jaipur
CL01823,+917637088959,+919163970710,2024-02-21 08:14:15,120,Voice,Delhi
CL01824,+918607610633,+918849649210,2022-02-13 01:14:48,481,WhatsApp,Indore
CL01825,+918724932977,+917181686832,2022-11-24 10:24:48,1304,Telegram,Delhi
CL01826,+917334417350,+918510308881,2023-05-20 00:42:45,1432,Telegram,Lucknow
CL01827,+917110724913,+917633740357,2022-07-24 18:02:13,475,Telegram,Delhi
CL01828,+918507634128,+919529104043,2023-08-19 11:32:57,1702,WhatsApp,Pune
CL01829,+918947762953,+918905085701,2023-07-04 00:58:40,1529,Signal,Chennai
CL01830,+917131671246,+917334417350,2023-02-02 05:53:12,1549,Signal,Kolkata
CL01831,+919367966782,+919391179068,2022-09-24 12:07:41,589,Telegram,Delhi
CL01832,+917195066088,+919472866768,2024-02-28 12:13:11,235,Voice,Pune
CL01833,+919204340231,+918847136322,2022-07-24 18:47:47,616,WhatsApp,Ahmedabad
CL01834,+917464794418,+919432330583,2023-04-20 01:41:40,475,Signal,Hyderabad
CL01835,+917334417350,+917294678352,2022-11-14 00:13:53,375,Signal,Hyderabad
CL01836,+918705407682,+918464137110,2024-01-08 10:29:25,1237,WhatsApp,Jaipur
CL01837,+918849649210,+918341957809,2024-03-25 21:54:15,164,Voice,Delhi
CL01838,+919380304322,+917012178595,2024-05-27 00:17:59,5,Signal,Jaipur
CL01839,+917923988689,+917637088959,2022-04-10 01:23:13,1327,WhatsApp,Pune
CL01840,+917131671246,+918021908455,2022-10-14 13:41:01,614,Voice,Mumbai
CL01841,+917464794418,+918830831254,2022-09-27 14:59:59,1644,WhatsApp,Mumbai
CL01842,+919380304322,+917033199694,2022-06-28 00:07:05,1489,WhatsApp,Jaipur
CL01843,+918518692176,+917881351238,2023-12-21 18:30:04,1502,WhatsApp,Hyderabad
CL01844,+917749459431,+919437795758,2023-11-26 12:01:02,1023,Telegram,Indore
CL01845,+918097447932,+917350389989,2022-06-29 00:36:57,95,Voice,Nagpur
CL01846,+917220959215,+919578741716,2024-01-07 15:12:51,552,Voice,Bhopal
CL01847,+918518692176,+917491404673,2022-08-29 22:28:51,8,Voice,Indore
CL01848,+919912923661,+919869245055,2024-03-21 07:45:54,1525,Voice,Chennai
CL01849,+919823273703,+917544423789,2023-09-05 11:29:52,972,WhatsApp,Kolkata
CL01850,+917131671246,+919529182928,2023-07-08 04:20:47,1314,Signal,Pune
CL01851,+918635971911,+919560761628,2023-01-17 14:22:49,603,WhatsApp,Indore
CL01852,+917309561891,+917378514962,2023-02-22 11:27:05,1238,Signal,Bangalore
CL01853,+919825363606,+917779130936,2023-10-23 14:28:48,1109,WhatsApp,Delhi
CL01854,+917774881143,+918873548915,2024-05-30 20:09:38,704,WhatsApp,Indore
CL01855,+918724932977,+918847136322,2024-04-24 22:25:05,1691,Telegram,Mumbai
CL01856,+917181686832,+918875662813,2022-02-12 16:06:36,13,Signal,Lucknow
CL01857,+919514122177,+917655579180,2023-12-02 22:50:21,1006,Voice,Kolkata
CL01858,+917131671246,+917454678712,2023-02-09 16:42:52,809,WhatsApp,Ahmedabad
CL01859,+918507634128,+919653594796,2023-12-06 03:14:40,1323,Telegram,Bangalore
CL01860,+917491404673,+919756099698,2024-03-23 16:51:06,1019,WhatsApp,Mumbai
CL01861,+919389142017,+917366637148,2024-02-13 12:19:52,433,Voice,Indore
CL01862,+917491404673,+917294678352,2022-01-17 00:18:07,429,WhatsApp,Indore
CL01863,+918538638860,+917110724913,2022-09-17 14:07:27,737,Telegram,Delhi
CL01864,+919820660931,+917774881143,2023-02-02 11:13:19,882,Telegram,Bhopal
CL01865,+917633740357,+919869245055,2022-02-02 15:20:22,68,Signal,Surat
CL01866,+917033199694,+918615742667,2024-02-10 17:49:06,870,Signal,Bhopal
CL01867,+919869245055,+917294678352,2023-01-25 01:31:48,182,Telegram,Chennai
CL01868,+918875662813,+919259520140,2022-03-26 07:46:53,1470,Voice,Jaipur
CL01869,+917923988689,+919978436070,2022-09-05 19:30:02,666,Signal,Lucknow
CL01870,+917947119487,+917408390575,2023-09-21 13:06:00,1405,WhatsApp,Ahmedabad
CL01871,+919380304322,+918873548915,2023-04-01 02:32:11,953,Signal,Surat
CL01872,+918464137110,+919961852565,2023-11-01 23:03:16,1204,Voice,Surat
CL01873,+918843761970,+919869245055,2022-06-28 14:18:54,338,Voice,Chennai
CL01874,+917112759345,+919200510647,2022-04-23 21:09:53,162,WhatsApp,Jaipur
CL01875,+917988317990,+918600506062,2022-01-06 12:49:47,1657,WhatsApp,Nagpur
CL01876,+917394096254,+919559721644,2022-11-06 05:14:21,1777,Telegram,Hyderabad
CL01877,+919263164755,+919163970710,2022-04-14 05:08:08,1521,Voice,Jaipur
CL01878,+918705407682,+919823273703,2024-03-24 22:27:01,1455,Signal,Bhopal
CL01879,+918875662813,+919204340231,2023-03-05 15:02:17,898,Telegram,Mumbai
CL01880,+917749459431,+917544423789,2022-09-27 21:22:30,826,WhatsApp,Bangalore
CL01881,+919641863774,+917294678352,2022-06-15 02:36:11,1366,WhatsApp,Jaipur
CL01882,+918875662813,+917131671246,2023-07-25 08:30:04,1622,WhatsApp,Ahmedabad
CL01883,+917350389989,+919163970710,2023-07-28 01:14:12,306,Signal,Bangalore
CL01884,+918338472296,+917091729577,2023-01-16 01:32:50,29,Voice,Lucknow
CL01885,+919877685081,+918394868732,2022-01-10 09:56:51,285,Signal,Hyderabad
CL01886,+918849649210,+918947762953,2022-07-13 21:30:30,985,WhatsApp,Mumbai
CL01887,+918635971911,+918464137110,2023-07-21 20:40:34,1763,Voice,Bangalore
CL01888,+918967277638,+917334417350,2022-05-29 02:30:32,153,WhatsApp,Hyderabad
CL01889,+917350389989,+919432330583,2022-08-19 08:26:03,1545,Telegram,Delhi
CL01890,+919635277155,+919437795758,2022-01-29 06:42:46,770,Telegram,Jaipur
CL01891,+918607610633,+918967277638,2023-05-06 19:50:32,837,WhatsApp,Hyderabad
CL01892,+919749387529,+918341957809,2023-05-25 02:27:38,68,Telegram,Mumbai
CL01893,+917748381742,+919946766309,2024-03-02 20:02:23,573,Telegram,Chennai
CL01894,+917907243029,+917774881143,2022-11-07 17:38:20,636,Telegram,Lucknow
CL01895,+917988317990,+918615742667,2024-02-15 22:37:44,1152,WhatsApp,Jaipur
CL01896,+919978436070,+919259520140,2023-12-10 15:21:34,1063,Voice,Chennai
CL01897,+919877685081,+918518692176,2024-06-14 09:38:32,471,Signal,Kolkata
CL01898,+917366637148,+917491404673,2022-12-23 09:12:52,691,Telegram,Chennai
CL01899,+918415818695,+918173242669,2023-11-17 21:12:49,1260,WhatsApp,Nagpur
CL01900,+919179320310,+917491404673,2023-12-05 21:23:45,1116,Signal,Hyderabad
CL01901,+917907243029,+919749387529,2022-06-27 03:46:46,1799,Signal,Bhopal
CL01902,+918600506062,+918847136322,2023-09-05 20:53:21,379,Telegram,Kolkata
CL01903,+917414741061,+918338472296,2023-05-11 22:17:59,1168,Telegram,Lucknow
CL01904,+917774881143,+919946766309,2022-09-18 19:04:16,259,Telegram,Indore
CL01905,+917454678712,+918338472296,2022-01-04 02:12:51,526,Telegram,Jaipur
CL01906,+917454678712,+918816499958,2023-06-08 18:26:12,549,Voice,Pune
CL01907,+919869245055,+919204340231,2023-05-03 13:24:20,249,WhatsApp,Bangalore
CL01908,+919829967158,+919432330583,2024-02-18 01:02:54,148,Signal,Mumbai
CL01909,+917454678712,+919961852565,2022-10-02 04:50:06,1526,Telegram,Hyderabad
CL01910,+917633740357,+918076551580,2022-01-11 03:21:39,1478,Signal,Chennai
CL01911,+918846465000,+917366637148,2022-08-25 07:39:38,1173,Signal,Lucknow
CL01912,+917026224160,+917288335378,2022-06-05 00:35:37,653,WhatsApp,Bangalore
CL01913,+918615742667,+918847136322,2023-07-09 19:01:10,191,Signal,Nagpur
CL01914,+917988317990,+919829967158,2022-04-08 07:54:26,457,WhatsApp,Jaipur
CL01915,+919514122177,+918635971911,2022-08-14 08:06:00,494,Signal,Pune
CL01916,+918615742667,+917195066088,2022-08-07 07:06:54,172,Telegram,Surat
CL01917,+919263164755,+918905085701,2024-01-27 12:54:39,1542,Telegram,Delhi
CL01918,+917378514962,+918518692176,2022-07-30 21:31:27,1622,Signal,Kolkata
CL01919,+917881351238,+918705407682,2023-06-04 19:24:53,910,WhatsApp,Kolkata
CL01920,+918830831254,+918021908455,2023-09-08 22:43:24,349,Telegram,Hyderabad
CL01921,+917408390575,+918843023757,2022-12-28 12:17:15,1469,Signal,Hyderabad
CL01922,+917923988689,+918243165953,2022-01-25 21:59:36,504,Voice,Jaipur
CL01923,+917881351238,+918464137110,2023-08-09 11:23:24,46,Telegram,Pune
CL01924,+917195066088,+918173242669,2022-04-02 13:16:22,473,Signal,Kolkata
CL01925,+919412411754,+918849649210,2022-06-11 05:14:54,1204,WhatsApp,Indore
CL01926,+918000721711,+917923988689,2023-01-09 01:48:14,189,WhatsApp,Mumbai
CL01927,+919529182928,+917012178595,2022-09-14 02:33:59,527,Telegram,Bangalore
CL01928,+919179320310,+918830831254,2024-05-29 13:17:55,385,WhatsApp,Pune
CL01929,+918196441373,+919514122177,2023-06-18 02:14:55,193,Voice,Ahmedabad
CL01930,+919565778475,+918341957809,2023-07-16 15:27:57,348,WhatsApp,Delhi
CL01931,+919367966782,+918021908455,2022-03-10 03:17:52,1608,WhatsApp,Lucknow
CL01932,+919829967158,+917907243029,2023-07-21 11:46:11,317,WhatsApp,Hyderabad
CL01933,+917091729577,+919391179068,2024-05-25 05:49:17,1056,Voice,Lucknow
CL01934,+918873548915,+919320207740,2023-02-08 04:10:03,965,WhatsApp,Indore
CL01935,+917133790981,+917366637148,2024-06-01 19:53:23,1180,Signal,Jaipur
CL01936,+917414741061,+919574081104,2022-06-29 22:07:45,513,WhatsApp,Bhopal
CL01937,+917633740357,+917110724913,2023-01-22 04:00:18,948,Telegram,Bhopal
CL01938,+919437795758,+917454678712,2023-07-09 23:25:56,1080,Telegram,Bhopal
CL01939,+919749387529,+917026224160,2024-03-16 19:36:45,1720,Telegram,Nagpur
CL01940,+917558841618,+917494665880,2023-02-22 05:32:54,1028,WhatsApp,Nagpur
